,death,pm10median,pm25median,o3median,so2median,time,tmpd
2673,100,-16.66065171,,-0.151319908,-2.7304366019999997,116.5,53.5
2674,100,-20.78352183,,-10.3585849,-3.93223137,117.5,41.5
2675,109,-16.42154182,,-3.8223394610000003,-2.395892785,118.5,47.5
2676,100,-27.43750407,,0.9246257645,-5.254961679,119.5,38.5
2677,92,-15.00269088,,5.7145182991,-3.155701478,120.5,45.5
2678,133,-4.434502834,,1.9892386681,0.1709469794,121.5,51.0
2679,117,6.0974452963,,10.086798399,-2.122347389,122.5,49.0
2680,115,34.609094311,,-0.9295409020000001,4.0956164964,123.5,51.0
2681,123,19.621201347,,0.5705829137,-0.456260327,124.5,57.5
2682,90,-25.352825600000003,,8.2985632896,-3.165284268,125.5,45.5
2683,122,-22.30992702,,4.063688478,-4.494442135,126.5,46.0
2684,134,-10.45614035,,7.8677918274000005,-1.837130493,127.5,53.5
2685,122,-1.28536036,,4.8841183629,-1.383861616,128.5,61.5
2686,112,22.795903715999998,,-2.363805208,0.9617748531,129.5,56.5
2687,114,31.383701884,,12.079608559,0.468802846,130.5,62.5
2688,114,-11.98786561,,4.750692502200001,-2.670199646,131.5,52.0
2689,117,13.858858859000001,,2.0851920551,-2.172467346,132.5,59.5
2690,126,6.3546581972,,-0.6740335340000001,0.07984105650000001,133.5,60.5
2691,106,-17.82484843,,8.3628293124,-2.939330429,134.5,62.5
2692,115,-26.91342024,,5.9136342954,-3.566699437,135.5,50.5
2693,102,-28.89169454,,5.4211566306,-5.004644817,136.5,48.5
2694,107,-22.89813973,,7.4551660779999995,-4.200029045,137.5,50.5
2695,115,-13.94418209,,5.1252321477,-2.276855458,138.5,54.0
2696,109,16.100837441,,5.9940729695,0.06132014349999999,139.5,59.5
2697,107,46.019474932,,16.67442115,4.877915413,140.5,68.0
2698,104,30.008398983000003,,23.851960455,1.5411323783000002,141.5,73.0
2699,104,13.558104515999998,,15.666693734,-0.023510147999999998,142.5,68.5
2700,124,5.1009025202,,7.382754482999999,0.9891026276,143.5,66.5
2701,120,-6.43204329,,4.6437033931,-0.8634151720000001,144.5,65.5
2702,124,-21.3557377,,4.444425911600001,-5.318242312,145.5,49.0
2703,108,-6.356169376,,-1.544928443,-0.8618022040000001,146.5,51.0
2704,123,3.1278808804000002,,11.368325157000001,1.0303126731999999,147.5,63.0
2705,98,12.246835443,,22.917351412,1.9771928895,148.5,69.5
2706,109,10.108761329,,26.644145981999998,2.8299326155,149.5,77.0
2707,122,13.19933832,,8.0911629633,-0.15199326300000002,150.5,75.0
2708,118,-9.467887529,,3.7208907373,-2.964231888,151.5,56.0
2709,105,-21.92460852,,6.412723013099999,-3.0201941339999996,152.5,55.0
2710,107,13.638297872,,4.7721585685,-0.38993039799999996,153.5,57.0
2711,111,3.0758724174000003,,12.458308697,1.6964185805,154.5,61.0
2712,113,47.508876196,,21.17578503,1.9886527747,155.5,71.0
2713,117,34.536585366,,18.288245086,-0.9485961279999999,156.5,77.0
2714,114,25.406779660999998,,0.7391182773,-1.093995627,157.5,68.5
2715,111,-11.47464495,,1.9564929181,-4.22178964,158.5,55.5
2716,119,-2.914267521,,7.1082144601,-1.4686237530000001,159.5,56.0
2717,117,12.674089225,,2.9168988144,1.2844161323,160.5,61.5
2718,120,13.191610065,,4.2712926074,0.5398937429,161.5,67.0
2719,98,-15.3589885,,9.104851412,-0.9922762690000001,162.5,72.5
2720,134,-1.7049180330000002,,12.765420528,-3.016052815,163.5,78.0
2721,110,14.52624835,,9.7415003407,-2.951141538,164.5,80.0
2722,107,49.473037975,,10.839633532999999,-1.229019444,165.5,86.0
2723,117,45.860778968000005,,11.528659127000001,1.1581262553,166.5,84.0
2724,122,65.791859786,,8.1142993344,3.1682189847,167.5,81.5
2725,125,30.743729309000003,,32.488452941,3.1169162097000003,168.5,82.0
2726,141,0.0,,11.713664824,-3.180079834,169.5,75.5
2727,124,52.10443038,,9.836249515,-0.318420029,170.5,78.0
2728,114,1.0632911392,,5.0704144133,-2.247648595,171.5,74.0
2729,107,6.5582424537,,6.970014615,-0.8160325540000001,172.5,73.5
2730,116,-2.098807205,,2.3782309827000003,-2.392663679,173.5,67.5
2731,112,-13.58210012,,9.6582345612,-5.10166189,174.5,63.5
2732,117,-6.926912568,,4.3839283367,-1.136873332,175.5,70.5
2733,92,-4.944785276,,11.246533680999999,-2.8452000969999998,176.5,68.5
2734,103,-7.513871632000001,,4.583565481,-0.239476484,177.5,69.5
2735,119,10.520416485,,5.5127946109,1.2549074898,178.5,74.5
2736,122,-3.890563565,,5.5349918241,-2.9249653330000003,179.5,70.5
2737,111,0.7506625892000001,,-4.801834596,0.728931717,180.5,70.0
2738,107,10.080263158,,10.279813322999999,-0.861450408,181.5,77.0
2739,103,-25.28164198,,-2.491334235,-3.8429169919999997,182.5,63.5
2740,90,-6.310538861,,6.0344584941,-2.296546749,183.5,66.5
2741,115,0.7556841569,,16.695459098,-2.6950862960000004,184.5,82.0
2742,129,-33.5797546,,13.02884428,-2.472802457,185.5,85.5
2743,109,11.26526904,,5.543715291900001,-2.093578712,186.5,82.5
2744,117,7.9528997653,,-0.80389688,-2.560151077,187.5,79.5
2745,106,1.2062248447,,0.7968385473,-1.6405163740000002,188.5,74.0
2746,113,-13.96815287,,-5.290070639,-2.018598565,189.5,66.5
2747,87,-27.30122324,,-1.328130533,-3.6405163739999997,190.5,66.0
2748,115,27.686037905,,3.1234511450999998,-1.965897785,191.5,69.5
2749,103,9.6280069733,,12.077223964000002,2.1029350898,192.5,81.0
2750,109,-13.61666667,,-4.670134426000001,-3.623730853,193.5,66.5
2751,110,15.518114882999999,,5.7128232973,-1.29718501,194.5,73.5
2752,119,0.0863427414,,2.4311867362,-2.454731184,195.5,74.0
2753,93,-2.304407955,,6.7489000382,-0.519174503,196.5,73.5
2754,87,-14.220256299999999,,4.4481562507,-2.651525772,197.5,76.0
2755,98,-5.165543941,,-1.153872056,-1.6300140909999998,198.5,75.0
2756,93,-0.949152542,,0.47268372,-1.8119953709999999,199.5,77.0
2757,109,12.372973912,,2.6316970604,-0.410106672,200.5,79.5
2758,116,-0.088800556,,-4.2478945889999995,-0.777023072,201.5,74.5
2759,97,-8.505152053,,-8.11830294,-1.407788559,202.5,72.5
2760,115,-14.95924668,,0.6512683563,0.6070516232000001,203.5,75.5
2761,101,-25.05182927,,2.906203245,-0.958815957,204.5,74.5
2762,100,-2.559322034,,-5.136866953999999,-0.442281635,205.5,72.5
2763,91,-4.944309264,,-6.177347506,-1.5406652719999998,206.5,66.0
2764,108,-16.08919847,,-6.114735613,-4.063202036,207.5,67.5
2765,107,-16.22593675,,-7.997616872,-3.724582608,208.5,66.0
2766,113,28.551829268000002,,-2.995753853,-2.492805937,209.5,67.5
2767,119,31.725916409,,8.0262683563,0.3529703183,210.5,70.0
2768,95,8.2112250263,,11.045209901,-0.94719717,211.5,75.0
2769,128,19.177171149,,13.098753862,-0.01396617,212.5,77.0
2770,82,-1.322881421,,4.887794105799999,-3.0661469410000004,213.5,69.0
2771,109,21.252532928,,1.4233637271000001,-0.884877936,214.5,71.5
2772,102,4.8254137644999995,,-0.298794107,-3.107238352,215.5,69.5
2773,105,-26.19756839,,-0.69921497,-4.66270965,216.5,59.0
2774,85,-3.4425287360000003,,-0.411335176,-2.4514060559999997,217.5,60.0
2775,100,-14.61178815,,12.594951260999999,1.5557954641999998,218.5,65.0
2776,103,10.900369903,,8.1636342954,-0.180619842,219.5,74.0
2777,122,-16.63296439,,-0.676480105,-4.653070976,220.5,58.5
2778,117,,,-15.18679691,-3.491808507,221.5,61.0
2779,135,-11.17981878,,1.216955199,-4.105439424,222.5,63.5
2780,110,2.0254237288,,-3.311147618,-3.181615252,223.5,65.5
2781,121,0.2088927214,,3.6342192773,-3.099207404,224.5,75.0
2782,117,-7.74589094,,-1.5886523030000002,-1.851090966,225.5,64.5
2783,107,-8.655277225,,-7.4408929839999995,1.1766995338,226.5,66.5
2784,124,27.923750131,,-1.0675903409999998,0.037155017,227.5,66.5
2785,115,11.936146392000001,,5.6176503307,0.6627370446,228.5,70.0
2786,117,21.830357143,,3.342836427,-1.442816857,229.5,71.0
2787,139,45.412591432,,13.023798662,-1.39619143,230.5,77.0
2788,116,-9.564994775,,9.2886342954,-2.57926171,231.5,70.0
2789,102,,,-2.7092374539999997,-3.485904405,232.5,66.0
2790,115,5.926489028200001,,-7.782380392,-0.788806082,233.5,68.0
2791,125,20.910834763,,1.2098501626,-0.57870785,234.5,69.5
2792,119,21.335423197,,12.349356355,-0.48923111799999996,235.5,77.5
2793,116,51.30563447,,6.3842862746,1.8795835235,236.5,78.5
2794,102,24.831628788000003,,1.7989293525,-1.029969653,237.5,76.5
2795,93,65.900179381,,12.542369758,0.020336948100000002,238.5,77.0
2796,100,-4.585758118999999,,-0.715008176,-1.759115107,239.5,67.5
2797,93,-4.553125,,-2.384392234,1.3645646631000001,240.5,66.0
2798,108,0.1206896552,,-11.17063684,-2.241858494,241.5,64.0
2799,99,-12.48538992,,-6.48400984,-3.55127743,242.5,61.5
2800,104,-25.96731495,,-8.585913107,-4.089062818,243.5,59.0
2801,119,43.601208459,,-12.6975412,0.33627819719999996,244.5,59.0
2802,99,-2.904814955,,-4.371810602,-2.039292579,245.5,62.0
2803,104,-21.45015106,,1.6253731169999999,-4.198539154,246.5,59.5
2804,101,1.970710675,,6.0964426487,-4.327236695,247.5,61.5
2805,105,,,-5.570538722,-3.600936415,248.5,67.0
2806,109,11.564954683,,-8.286911352999999,-2.734155593,249.5,65.0
2807,99,1.6126841012,,-10.95545952,-1.054956568,250.5,69.5
2808,130,9.721875,,0.5092459804999999,0.1240537555,251.5,72.0
2809,99,-2.409582078,,5.753134785199999,-0.8797916459999999,252.5,76.5
2810,130,5.298834683,,3.6965769955,-0.035834919,253.5,74.5
2811,117,48.061370482,,6.9025303937,3.1434677324,254.5,75.5
2812,112,32.508866717,,8.244047601,2.0178110940000002,255.5,77.0
2813,106,20.856682982,,6.326658490800001,2.3994979694,256.5,81.0
2814,133,78.79760918699999,,12.740024838,0.3060531031,257.5,80.5
2815,106,36.327296687,,12.14325356,1.480519545,258.5,74.0
2816,100,-1.9583497930000002,,-11.79000973,-4.017510328999999,259.5,65.5
2817,108,-12.57447289,,-9.515501843,-2.219696228,260.5,67.0
2818,111,20.952033133,,-6.391342363,-0.35838664,261.5,70.0
2819,109,40.019766566,,0.4934139295,0.41200744359999997,262.5,71.5
2820,98,41.592639307,,10.872585382999999,2.3066290618000003,263.5,71.0
2821,111,21.247759789,,0.2939661355,-2.4277086569999997,264.5,66.5
2822,109,10.156888122,,-9.489207871,-2.39418672,265.5,65.0
2823,108,-6.917996988,,-10.70764859,-3.837444792,266.5,63.5
2824,101,-15.78932605,,-4.940292118,-3.98741091,267.5,60.5
2825,110,-14.75545934,,-12.14678999,-2.4377940259999997,268.5,54.5
2826,113,-16.73994729,,-15.04707947,-3.669152305,269.5,54.0
2827,131,-1.68847352,,-10.6449759,-1.583642925,270.5,57.0
2828,101,0.35,,-16.21091311,-0.494643341,271.5,57.5
2829,134,19.364457831,,-2.608811899,1.9817132183000001,272.5,67.5
2830,124,-23.9846348,,-0.500908059,-3.7269520810000003,273.5,58.0
2831,118,-26.90916792,,1.8586181968000002,-2.543058471,274.5,57.0
2832,107,-21.43650226,,1.8377340062,-2.554359841,275.5,57.5
2833,136,-16.12048193,,-10.28163239,-2.686845622,276.5,53.5
2834,127,2.7097186048000004,,-15.39754676,0.3624406019,277.5,51.0
2835,134,6.4828660436000005,,0.3204199041,-0.323328507,278.5,62.0
2836,118,43.080288443,,9.0978217612,-0.877460547,279.5,68.0
2837,118,-15.41433022,,-18.41898682,-3.806841709,280.5,56.0
2838,96,-27.13855422,,-10.58182741,-1.771910202,281.5,47.5
2839,120,,,-9.223734636,-3.9546439139999996,282.5,46.0
2840,121,-0.886913031,,-8.99145973,-0.44191761399999996,283.5,48.5
2841,113,8.748343373500001,,-13.69140452,3.3942800198,284.5,51.5
2842,125,14.252635542,,-15.63914688,9.1950488463,285.5,55.5
2843,137,7.335259789199999,,-7.298826588,0.1274689377,286.5,58.5
2844,116,9.625,,-8.505435825,1.5066149777000002,287.5,58.0
2845,92,-4.951807229,,-0.205275901,2.5955676702,288.5,66.0
2846,127,0.6332288401,,-0.176409645,-1.215105324,289.5,69.5
2847,116,9.358074933,,-9.201945092999999,-2.314783395,290.5,65.0
2848,117,-10.2476489,,-8.546570157,-1.079032265,291.5,64.5
2849,122,-6.020187332000001,,-13.45522511,-0.613631684,292.5,57.0
2850,123,61.135542169,,-12.90226443,1.2082154717,293.5,56.5
2851,109,15.624145485,,-6.459429126,0.6226726122999999,294.5,58.5
2852,94,-16.0,,-8.23441269,-0.722216668,295.5,52.0
2853,100,-5.167843789,,-8.794656078,-0.061714385,296.5,47.0
2854,118,-14.45786437,,-11.68615721,-2.8489552889999996,297.5,43.0
2855,102,0.43081761009999997,,-13.91543823,-2.304206431,298.5,42.0
2856,117,39.543589452,,-14.23691239,0.55347819,299.5,46.0
2857,115,151.63855422,,-5.7988533570000005,2.1070067539,300.5,54.0
2858,113,5.939480874299999,,-3.136850342,1.769448092,301.5,57.0
2859,138,4.3867924528,,-11.66501797,-1.660627815,302.5,48.5
2860,118,-30.44613359,,5.4722803509,-3.8880272989999995,303.5,45.5
2861,124,-13.87428961,,-7.072373899,-3.186490006,304.5,44.5
2862,117,17.801204819000002,,-8.45605271,-0.276486558,305.5,51.0
2863,107,25.298429567,,-9.532879194,-1.083068959,306.5,60.5
2864,136,-18.95833333,,-15.35024843,-2.620369751,307.5,58.5
2865,142,-26.75064409,,-10.8972499,-2.248337787,308.5,54.0
2866,120,-24.32904259,,-5.090341993,-2.7944565089999998,309.5,48.0
2867,93,-15.57861635,,-8.357422573,-0.461123176,310.5,46.5
2868,102,0.6320471415,,-11.2263922,3.3343652104,311.5,55.0
2869,99,-31.03303303,,6.6539502664,-3.376469161,312.5,47.0
2870,110,-19.26325137,,6.9993187789,-2.522911197,313.5,43.0
2871,117,-7.153776418,,-4.524226529,-0.8103317590000001,314.5,46.0
2872,128,-11.798798800000002,,-13.79977902,0.8322481494,315.5,46.5
2873,117,-13.56215934,,-3.768589934,-2.050724251,316.5,58.0
2874,108,,,-10.74002826,-1.3878302619999998,317.5,50.5
2875,108,-19.70077287,,-6.435674191,-3.560080096,318.5,41.5
2876,114,5.958168456799999,,-5.001580801999999,0.2833658202,319.5,43.5
2877,128,1.0990990991,,-14.30457553,-1.785891739,320.5,44.0
2878,124,,,-6.9617438410000005,-0.5667881060000001,321.5,44.5
2879,125,7.3327732121,,-15.31227011,6.6892208437,322.5,38.0
2880,120,-13.01293927,,-9.798685635,4.935363666000001,323.5,52.0
2881,119,-20.00091314,,-1.9726784640000001,-1.849873275,324.5,43.0
2882,125,-19.68064972,,-5.706598845,-1.039179713,325.5,31.0
2883,135,0.6557984317000001,,-11.61958727,0.8339266055,326.5,36.0
2884,113,-20.28615606,,-7.03235507,0.4636294989,327.5,39.0
2885,124,-23.4984985,,-7.849228919,0.2403475064,328.5,39.0
2886,107,-16.80640044,,2.5207066244,-0.17900592699999998,329.5,35.0
2887,116,-15.23784443,,-7.451393551000001,-1.541268535,330.5,47.5
2888,107,-21.10068306,,-3.9704055539999996,-2.616496845,331.5,36.0
2889,124,-9.018808777,,-8.879754222,-2.46694693,332.5,29.5
2890,102,1.9310344828000001,,-12.31947678,-0.587262988,333.5,29.0
2891,132,38.164145064,,-10.18394347,1.4912429837,334.5,42.0
2892,125,14.518480280999999,,-8.232892907,2.5014950147999997,335.5,46.0
2893,109,-9.96711265,,-11.41199051,0.7096219792,336.5,48.0
2894,114,7.7704918033000006,,-14.62078425,0.9578877089,337.5,48.5
2895,122,10.188267216,,-15.64806523,-0.89339569,338.5,43.5
2896,104,-28.85990169,,-10.22828093,-2.662707329,339.5,35.0
2897,123,-37.37611939999999,,1.0617322721,-2.679317267,340.5,31.0
2898,127,-19.28820849,,-1.572184697,-1.42067592,341.5,30.0
2899,124,-10.29029851,,-15.20744581,-1.709128907,342.5,30.5
2900,120,-2.825520833,,-13.62628143,1.3721322988999998,343.5,27.0
2901,119,-11.190625,,-5.2217834960000005,-2.045731274,344.5,19.0
2902,131,,,-14.22377989,1.6364314849000001,345.5,21.5
2903,141,11.401655784,,-15.16694055,9.429803448,346.5,23.5
2904,126,1.58125,,-12.29703435,6.940024113,347.5,27.5
2905,109,6.3789878731,,-15.47513987,5.5110770879999995,348.5,32.5
2906,130,5.377049180299999,,-15.44931101,0.9455437876999999,349.5,36.5
2907,127,-5.541044776000001,,-12.73836272,-0.11349565199999999,350.5,37.0
2908,120,-17.99946362,,-7.1838418189999995,-2.812910824,351.5,29.5
2909,112,-10.60034981,,-13.07103818,-0.982902044,352.5,28.0
2910,137,-3.561011905,,-14.60482024,4.0440810728,353.5,38.0
2911,129,21.394927670999998,,-14.74370251,7.860310907100001,354.5,40.5
2912,121,33.675,,-15.45254999,7.2132378516,355.5,39.5
2913,142,-23.85459941,,-8.735743428,-2.526048888,356.5,38.5
2914,133,-15.386331599999998,,-7.540969014,-3.3705456889999996,357.5,33.5
2915,124,-10.44822935,,-10.28231347,-1.067235187,358.5,39.5
2916,150,-2.982232938,,-14.32909064,3.550265245,359.5,36.0
2917,144,-0.12462908,,-12.92828485,2.755918476,360.5,40.5
2918,122,-20.54098361,,-8.23951147,-1.9943796040000001,361.5,38.0
2919,109,-23.53262704,,2.7094713738,-2.637036834,362.5,35.0
2920,128,-6.115727003,,-11.04523458,4.0393766002,363.5,32.0
2921,134,-2.884375,,-15.48383327,0.3753893912,364.5,32.0
2922,135,-14.96398368,,-2.370248795,-4.215478189,365.5,19.5
2923,133,-20.05341246,,-3.672319602,-1.7340156219999998,366.5,14.5
2924,144,-12.04747774,,-7.401027227,-1.085224888,367.5,11.0
2925,138,-10.62684767,,-6.217070345,-2.0223131619999997,368.5,3.0
2926,148,-2.0525204059999997,,-11.23094164,3.0340658994,369.5,9.0
2927,126,-5.51372288,,-14.49390871,1.7760204358000002,370.5,22.5
2928,176,-13.00978951,,-9.952373776,-0.053823286,371.5,19.5
2929,148,-1.028664123,,-11.21189065,2.2583508659000002,372.5,12.0
2930,129,0.406779661,,-8.638297202999999,3.6125501162,373.5,17.5
2931,156,7.888311305299999,,-12.93585332,0.7730516902,374.5,23.5
2932,152,30.307019484,,-16.50295179,0.33345019579999996,375.5,33.0
2933,134,-8.915850983,,-14.75811851,-2.238437575,376.5,42.0
2934,146,-16.93547346,,-15.50155689,-3.8311057660000003,377.5,35.5
2935,141,-27.46631274,,-15.46448159,-4.462096763,378.5,37.0
2936,116,-26.59322034,,-6.626679665,-4.287900728,379.5,33.0
2937,131,-21.96817678,,-4.831163941,-3.36771121,380.5,34.0
2938,121,-12.27002967,,-15.88708421,-0.985966188,381.5,36.5
2939,128,-13.49322917,,-12.24214458,-1.8308267969999998,382.5,35.5
2940,156,-25.97849702,,-10.90938845,-3.9371444610000004,383.5,34.5
2941,137,-21.45885417,,-6.523531995,-4.247583757,384.5,30.0
2942,122,-15.76271186,,-7.042450543999999,-4.583817806,385.5,23.5
2943,118,-18.97142857,,-10.86384416,-2.578256003,386.5,20.0
2944,135,-13.51976246,,-13.11912423,-3.5398162689999997,387.5,20.0
2945,124,6.9702380952,,-13.88307885,2.3717987735,388.5,15.0
2946,142,28.45542668,,-16.07171296,5.0500812789,389.5,18.0
2947,114,19.9144832,,-13.90431173,2.4512746584,390.5,18.0
2948,134,27.034482759,,-14.82284955,8.4642472865,391.5,23.5
2949,152,-21.05952381,,4.6651542388,-1.2200723740000001,392.5,28.5
2950,150,-28.97250259,,4.9149674494,-4.234503235,393.5,25.0
2951,152,8.9095738799,,-9.479359076,1.4658036585,394.5,24.0
2952,143,-5.997848203999999,,-7.188955367,0.8311719895999999,395.5,30.5
2953,134,-18.46330888,,-8.029814376000001,0.0147837818,396.5,37.0
2954,133,-19.56666667,,0.1019694051,-2.456852022,397.5,33.5
2955,145,-6.860658533,,-9.261634267,-0.5099879079999999,398.5,30.5
2956,133,-23.16617211,,1.3895313857,-2.890479956,399.5,20.0
2957,144,-20.3632112,,1.0395359718000001,-4.4306589480000005,400.5,8.5
2958,154,-18.23145401,,-10.24682963,-0.57777131,401.5,11.0
2959,144,0.5746816079,,-8.695700967999999,-0.597697139,402.5,15.0
2960,126,-10.11864407,,-5.069091025,-0.277970744,403.5,12.0
2961,152,-3.499601553,,-12.17389184,2.6932179147000004,404.5,24.0
2962,142,-2.529585799,,-3.646554295,-0.470796025,405.5,26.5
2963,162,31.347381245,,2.8061546126,-2.631704768,406.5,6.5
2964,128,-15.68282283,,-6.22576873,-2.469428566,407.5,7.5
2965,152,-1.249216847,,-7.006270721,-0.925935416,408.5,17.0
2966,133,4.9180327869,,-10.60478959,1.9155179885,409.5,18.5
2967,145,-13.17349827,,-13.89381441,-1.876315299,410.5,30.5
2968,132,-1.620999505,,-7.720233931,-2.553909001,411.5,25.0
2969,144,16.893436578,,-12.95128685,2.8033980782,412.5,33.0
2970,130,4.545313012099999,,-8.200027687999999,3.7637834247,413.5,42.5
2971,121,-13.40022397,,-3.307616592,-1.5265704569999998,414.5,38.0
2972,144,-2.3934426230000003,,-6.791053026,-0.466097647,415.5,40.5
2973,126,-23.08235294,,0.9935906112999999,-2.9862997030000002,416.5,28.0
2974,111,3.2222850679,,-13.12250241,1.0168270901,417.5,38.0
2975,132,5.2323573201,,-5.000647221,-1.212809667,418.5,41.0
2976,129,-22.15226258,,-2.7083053589999997,-1.716189774,419.5,32.0
2977,118,-16.67783894,,-5.652697301,-0.622455002,420.5,39.0
2978,127,-11.36842105,,-2.334130451,-1.715037872,421.5,30.5
2979,119,-21.18438078,,-2.277627376,-2.47826146,422.5,31.5
2980,136,-19.22089069,,-1.3502497430000002,-2.600245263,423.5,27.5
2981,141,-16.38728414,,-6.117355625,-2.775995997,424.5,16.5
2982,124,-11.97295806,,-8.046438367,0.1078544582,425.5,17.5
2983,137,7.5029917022,,-10.15210068,2.5443657498,426.5,23.0
2984,124,5.9180327869000005,,-8.568234384,2.6714650402,427.5,31.5
2985,124,1.0904416104999999,,-14.07268613,-2.1992862890000002,428.5,35.0
2986,134,-8.501885682000001,,-5.586464621,-1.8329626190000001,429.5,33.0
2987,118,-21.14577259,,-8.971684906,-2.6588577140000003,430.5,30.5
2988,143,-15.72723757,,0.37445968020000003,-2.513434845,431.5,23.5
2989,121,-1.656409529,,-6.547516754,0.9172939926000001,432.5,24.5
2990,118,-0.561403509,,-5.580518481,1.3798623949000002,433.5,40.5
2991,114,-7.466485507000001,,6.7826390061,0.9648442113,434.5,51.0
2992,120,-6.380399434,,10.864247952000001,-1.150458948,435.5,58.5
2993,132,18.159557264,,0.7924639486,1.8720856723,436.5,61.5
2994,117,29.73489749,,-3.3953015860000004,4.2867223511,437.5,61.0
2995,89,27.314660656999997,,-0.38548649100000004,5.0050614372,438.5,59.0
2996,125,13.371014492999999,,-5.586810967999999,-0.417535085,439.5,54.0
2997,120,-15.83560445,,3.099324995,-2.724608112,440.5,42.5
2998,137,-5.727178332,,2.1344679637,-0.409639641,441.5,49.0
2999,119,19.370429464,,-6.813802727000001,-1.894766004,442.5,50.0
3000,127,-2.636657359,,-6.80974157,-2.998619142,443.5,50.5
3001,104,-15.04714799,,-4.03044877,-2.8672969160000004,444.5,43.5
3002,107,-20.11864407,,1.4627958455,-2.4764457369999997,445.5,39.0
3003,120,-26.66533706,,2.5489635786,-3.131742744,446.5,36.0
3004,131,-20.05709523,,2.6318992164,-2.2279026440000003,447.5,37.0
3005,119,-11.99718147,,5.820890941799999,-0.398441793,448.5,42.0
3006,114,-8.957810972,,3.3285916038999996,0.8978605586,449.5,43.5
3007,135,-14.52694052,,-4.73440115,-2.577928401,450.5,41.5
3008,123,-13.98360656,,-15.79991472,-2.450657297,451.5,41.0
3009,134,-8.721694674,,-11.77811144,-2.835411525,452.5,40.0
3010,118,-15.37294762,,-10.34998886,-2.284625309,453.5,40.5
3011,106,-11.4278835,,-11.60310151,-2.906251455,454.5,36.5
3012,111,-14.02902585,,-6.38856156,-2.580691014,455.5,37.0
3013,113,-21.00867052,,1.3517430108000001,0.5682544932,456.5,44.0
3014,122,-11.18333333,,0.0417978253,0.8953736078,457.5,55.0
3015,109,-14.26266889,,2.0708575722,-3.606738468,458.5,33.0
3016,100,0.22076682399999997,,-5.286094349,-0.830594119,459.5,34.5
3017,113,4.7929195171,,2.0024753666,0.2423802176,460.5,52.0
3018,107,0.32918241989999997,,3.3608357763999996,-2.873010888,461.5,42.5
3019,124,3.039847888,,-7.742932036,-2.884747726,462.5,43.0
3020,106,-23.13333333,,10.711438023,-4.110283067,463.5,37.5
3021,122,-20.9791141,,-2.855641307,-3.585784738,464.5,36.5
3022,129,-0.51366273,,-10.2251877,-0.11717137300000001,465.5,49.5
3023,113,-25.13467049,,-4.118992943,-2.64799848,466.5,39.5
3024,119,-16.25722884,,11.297784576,-3.303605731,467.5,49.0
3025,109,-24.8382836,,10.712899802,-3.768248092,468.5,42.5
3026,110,-8.508474576000001,,7.0690251141,-1.338998393,469.5,46.5
3027,108,-0.20778069,,-1.3514047169999999,2.4085681541,470.5,51.5
3028,112,-6.245714286,,6.5284768629,-0.682719154,471.5,50.5
3029,120,10.290052265,,4.0114306456,-1.217978056,472.5,61.0
3030,136,-19.66851916,,1.2173492818,-2.8636395930000003,473.5,47.5
3031,114,-9.772722535,,-5.74946752,-3.215066632,474.5,44.0
3032,103,-6.9,,-11.38629426,-3.2059035380000003,475.5,46.5
3033,129,-17.54787884,,0.10124831349999999,-0.613070908,476.5,51.0
3034,118,-17.9657297,,0.0189555441,-2.198377268,477.5,45.0
3035,121,7.480801704199999,,-4.554477376,1.7167135599,478.5,47.5
3036,118,-6.977883425,,-2.894931767,-2.012505273,479.5,47.0
3037,105,-4.985754986,,-11.08757113,-1.7746413230000002,480.5,50.0
3038,126,-17.36666667,,-2.518928801,-2.459059301,481.5,47.5
3039,108,-5.381903668,,-4.763421006000001,-0.154806194,482.5,53.0
3040,109,-8.127642305,,-4.696835956,-0.31041714,483.5,49.5
3041,113,-29.03243299,,3.4519266660000003,-2.517814794,484.5,44.5
3042,122,-23.45120418,,0.0066533879,-2.19223003,485.5,45.5
3043,101,-20.47165417,,-0.276907442,-2.5267419319999997,486.5,50.5
3044,99,-2.118644068,,-4.063151,-0.25441894,487.5,49.5
3045,109,-0.883530775,,-7.760491048,-0.96574756,488.5,52.5
3046,136,12.249381921,,-3.351400139,-2.107810174,489.5,55.0
3047,91,6.792565885499999,,-0.856265761,0.1650703519,490.5,56.0
3048,116,7.766379088300001,,14.589891807,1.6561082944999999,491.5,62.5
3049,107,5.202146107,,3.1009975456,-1.784805973,492.5,57.5
3050,118,9.116666666699999,,0.0327003629,-0.8652775559999999,493.5,61.5
3051,114,-4.231997946,,-12.28880004,-3.365637153,494.5,51.0
3052,105,-9.288622048999999,,-4.205951989,-1.49688596,495.5,59.5
3053,129,-1.330465803,,2.029243413,0.41838073579999996,496.5,60.0
3054,115,-3.7898381889999997,,1.3310997011,-1.340068558,497.5,62.0
3055,114,-15.24750698,,6.702873354299999,-1.201218515,498.5,62.5
3056,125,-6.1333333329999995,,-1.3172699970000001,1.614384518,499.5,61.5
3057,119,11.23247497,,0.5230858254,-0.655814383,500.5,68.5
3058,106,-21.29443832,,-0.393066806,-2.402795048,501.5,58.5
3059,110,-22.7735067,,-3.694717205,-2.42621199,502.5,52.5
3060,117,0.23901366149999997,,-0.726144377,-0.443330089,503.5,60.5
3061,115,3.2565851443000002,,4.1695332888,-1.142871785,504.5,66.0
3062,94,-4.634831461,,5.2528666221,-2.06270995,505.5,60.5
